weapon,skin,wear,float,pattern,stattrak,price,phase,backside_blue,backside_purple,backside_gold,playside_blue,playside_purple,playside_gold,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
Karambit,Case Hardened,Factory New,0.0125106321647763,777,0,3791.9,,0.02,0.82,99.15,32.48,16.61,50.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Factory New)
M9 Bayonet,Case Hardened,Field-Tested,0.23067420815615608,867,0,1023.28,,48.13,26.22,25.65,56.37,11.2,32.43,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.19700204710146543,867,0,1044.25,,48.13,26.22,25.65,56.37,11.2,32.43,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.23120800361673155,867,0,1066.81,,48.13,26.22,25.65,56.37,11.2,32.43,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.2622145116329193,41,0,1427.85,,45.84,9.06,45.09,53.76,10.66,35.58,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.26509294514524484,41,0,1410.18,,45.84,9.06,45.09,53.76,10.66,35.58,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.26544161837328895,41,0,1472.96,,45.84,9.06,45.09,53.76,10.66,35.58,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.2766640053136575,41,0,1473.38,,45.84,9.06,45.09,53.76,10.66,35.58,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.251031756401062,956,0,700.0,,21.31,8.16,70.53,33.26,19.06,47.69,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.24925081153873152,956,0,673.32,,21.31,8.16,70.53,33.26,19.06,47.69,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.25379869347061307,956,0,675.95,,21.31,8.16,70.53,33.26,19.06,47.69,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.23347008975697625,956,0,699.91,,21.31,8.16,70.53,33.26,19.06,47.69,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.1801473796367645,933,0,945.62,,34.04,18.36,47.59,41.45,9.64,48.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.18636231763862962,933,0,979.11,,34.04,18.36,47.59,41.45,9.64,48.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.19146080179493663,933,0,979.4,,34.04,18.36,47.59,41.45,9.64,48.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.19055013046960012,933,0,964.84,,34.04,18.36,47.59,41.45,9.64,48.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3580679595470428,645,0,482.41,,35.1,4.13,60.77,12.67,6.57,80.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3384734623126708,645,0,488.49,,35.1,4.13,60.77,12.67,6.57,80.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3428872317126075,645,0,461.12,,35.1,4.13,60.77,12.67,6.57,80.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.344324445631269,645,0,498.01,,35.1,4.13,60.77,12.67,6.57,80.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.1702380925416946,855,0,635.0,,14.78,11.28,73.94,12.81,14.53,72.66,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.17999206826569547,855,0,663.5,,14.78,11.28,73.94,12.81,14.53,72.66,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.18939714288771103,855,0,659.97,,14.78,11.28,73.94,12.81,14.53,72.66,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.15555513458077458,855,0,659.03,,14.78,11.28,73.94,12.81,14.53,72.66,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.295112669467926,925,0,519.99,,13.67,4.21,82.12,22.29,9.88,67.82,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.30865815485947184,925,0,539.29,,13.67,4.21,82.12,22.29,9.88,67.82,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.28118009415258566,925,0,500.06,,13.67,4.21,82.12,22.29,9.88,67.82,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.31206502465128927,925,0,503.03,,13.67,4.21,82.12,22.29,9.88,67.82,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3585008382797241,409,0,680.0,,21.21,8.55,70.24,39.68,15.02,45.3,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.35324570752142814,409,0,677.01,,21.21,8.55,70.24,39.68,15.02,45.3,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3434785393929067,409,0,647.4,,21.21,8.55,70.24,39.68,15.02,45.3,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3782644570704088,409,0,705.61,,21.21,8.55,70.24,39.68,15.02,45.3,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.1924228072166443,521,0,709.01,,27.34,19.95,52.71,0.1,3.21,96.68,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.2089163243906698,521,0,693.74,,27.34,19.95,52.71,0.1,3.21,96.68,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.18122687012646185,521,0,703.75,,27.34,19.95,52.71,0.1,3.21,96.68,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.19055558197576455,521,0,673.96,,27.34,19.95,52.71,0.1,3.21,96.68,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.161837488412857,75,0,777.4,,23.02,33.83,43.16,23.61,18.08,58.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.17300761291525033,75,0,816.01,,23.02,33.83,43.16,23.61,18.08,58.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.1629851232169406,75,0,768.71,,23.02,33.83,43.16,23.61,18.08,58.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.15754756414170512,75,0,746.0,,23.02,33.83,43.16,23.61,18.08,58.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3676807284355163,527,0,1533.5,,58.7,28.31,12.99,5.27,9.75,84.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.35832720117007677,527,0,1533.83,,58.7,28.31,12.99,5.27,9.75,84.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3649546484809042,527,0,1540.41,,58.7,28.31,12.99,5.27,9.75,84.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.38164335438101255,527,0,1491.37,,58.7,28.31,12.99,5.27,9.75,84.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3505014479160309,610,0,850.0,,53.21,12.31,34.48,52.06,15.12,32.82,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3316080151522834,610,0,810.75,,53.21,12.31,34.48,52.06,15.12,32.82,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3358682001283052,610,0,855.99,,53.21,12.31,34.48,52.06,15.12,32.82,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.36282884031754786,610,0,882.88,,53.21,12.31,34.48,52.06,15.12,32.82,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3649532496929168,778,0,564.99,,30.2,26.0,43.81,30.13,21.44,48.43,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.37035777777191564,778,0,559.52,,30.2,26.0,43.81,30.13,21.44,48.43,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3511338380191627,778,0,559.42,,30.2,26.0,43.81,30.13,21.44,48.43,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3582498550492282,778,0,585.9,,30.2,26.0,43.81,30.13,21.44,48.43,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3415866494178772,353,0,1267.26,,43.2,14.24,42.56,46.94,17.93,35.13,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3410554245143015,353,0,1232.56,,43.2,14.24,42.56,46.94,17.93,35.13,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3331386920905084,353,0,1221.19,,43.2,14.24,42.56,46.94,17.93,35.13,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.35833006738064244,353,0,1210.28,,43.2,14.24,42.56,46.94,17.93,35.13,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3108481168746948,336,0,1300.0,,49.1,11.85,39.05,53.94,7.27,38.79,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.2913619668169306,336,0,1258.79,,49.1,11.85,39.05,53.94,7.27,38.79,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.32328307759111985,336,0,1303.05,,49.1,11.85,39.05,53.94,7.27,38.79,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3158818483697743,336,0,1281.51,,49.1,11.85,39.05,53.94,7.27,38.79,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.2286310493946075,463,0,807.39,,26.57,24.86,48.57,6.17,11.45,82.38,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.21137816881657429,463,0,836.15,,26.57,24.86,48.57,6.17,11.45,82.38,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.21630682027962378,463,0,769.69,,26.57,24.86,48.57,6.17,11.45,82.38,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.23153921483193524,463,0,773.75,,26.57,24.86,48.57,6.17,11.45,82.38,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.2571229934692383,73,0,545.0,,5.42,10.07,84.51,16.65,20.58,62.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.24095346754363164,73,0,561.37,,5.42,10.07,84.51,16.65,20.58,62.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.2567873770419581,73,0,530.91,,5.42,10.07,84.51,16.65,20.58,62.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.251068050403619,73,0,557.49,,5.42,10.07,84.51,16.65,20.58,62.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.2984652817249298,634,0,4000.0,,2.19,5.38,92.42,62.59,13.4,24.01,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.2811194475151939,634,0,3846.59,,2.19,5.38,92.42,62.59,13.4,24.01,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3031157631245526,634,0,4042.79,,2.19,5.38,92.42,62.59,13.4,24.01,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3173637691063447,634,0,3949.82,,2.19,5.38,92.42,62.59,13.4,24.01,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.1790958046913147,671,0,1118.4,,35.17,17.43,47.39,45.66,20.62,33.72,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.16169890977841533,671,0,1122.6,,35.17,17.43,47.39,45.66,20.62,33.72,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.1846296771617863,671,0,1078.09,,35.17,17.43,47.39,45.66,20.62,33.72,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.18121028363272257,671,0,1084.6,,35.17,17.43,47.39,45.66,20.62,33.72,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3721619248390198,406,0,4931.69,,44.62,3.86,51.52,64.24,2.04,33.72,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3859511271542625,406,0,5096.98,,44.62,3.86,51.52,64.24,2.04,33.72,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.36934708867895744,406,0,5161.87,,44.62,3.86,51.52,64.24,2.04,33.72,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.39135287981700945,406,0,4748.85,,44.62,3.86,51.52,64.24,2.04,33.72,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3583044707775116,319,0,742.07,,60.59,11.97,27.44,38.89,27.73,33.38,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3530130229708103,319,0,749.51,,60.59,11.97,27.44,38.89,27.73,33.38,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3416979831607694,319,0,733.36,,60.59,11.97,27.44,38.89,27.73,33.38,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3487513541381752,319,0,775.62,,60.59,11.97,27.44,38.89,27.73,33.38,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3199327886104584,546,0,1263.75,,34.42,14.86,50.72,46.92,7.17,45.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3163962215237172,546,0,1296.95,,34.42,14.86,50.72,46.92,7.17,45.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3154010031509453,546,0,1217.22,,34.42,14.86,50.72,46.92,7.17,45.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3344588498168923,546,0,1200.62,,34.42,14.86,50.72,46.92,7.17,45.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3304543197154999,986,0,990.0,,65.22,11.67,23.11,25.67,13.54,60.79,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.31269195467447786,986,0,976.57,,65.22,11.67,23.11,25.67,13.54,60.79,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3379302499362493,986,0,974.33,,65.22,11.67,23.11,25.67,13.54,60.79,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.3131068324203389,986,0,971.97,,65.22,11.67,23.11,25.67,13.54,60.79,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.1979559361934662,192,0,700.0,,27.09,18.01,54.9,29.79,28.14,42.07,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.18775517055307267,192,0,665.38,,27.09,18.01,54.9,29.79,28.14,42.07,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.19934801272068225,192,0,673.17,,27.09,18.01,54.9,29.79,28.14,42.07,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.18945578774533284,192,0,709.88,,27.09,18.01,54.9,29.79,28.14,42.07,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.2735253572463989,883,0,698.28,,5.25,11.71,83.04,0.51,3.43,96.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.282529984799318,883,0,681.76,,5.25,11.71,83.04,0.51,3.43,96.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.26669310408900826,883,0,680.61,,5.25,11.71,83.04,0.51,3.43,96.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.2918009012590466,883,0,676.67,,5.25,11.71,83.04,0.51,3.43,96.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.2016768753528595,739,0,35103.58,,17.95,19.31,62.74,0.68,0.56,98.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.18900409949820654,739,0,34910.63,,17.95,19.31,62.74,0.68,0.56,98.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.18924912972088226,739,0,33898.5,,17.95,19.31,62.74,0.68,0.56,98.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.1855120568609029,739,0,35595.63,,17.95,19.31,62.74,0.68,0.56,98.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.2172034978866577,779,0,982.18,,1.94,4.28,93.77,39.79,23.62,36.59,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.22168678808273354,779,0,996.93,,1.94,4.28,93.77,39.79,23.62,36.59,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
M9 Bayonet,Case Hardened,Field-Tested,0.22813549820703355,779,0,965.13,,1.94,4.28,93.77,39.79,23.62,36.59,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ M9 Bayonet | Case Hardened (Field-Tested)
